 R=[100.0, 28.0, 11.0, 9.6, 8.79]
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
  36   3   -526.56137433      0.48288234   105980.42      0.48288588   105981.20     13.1400
  37   3   -526.56042755      0.48382912   106188.22      0.48383266   106188.99     13.1658
 
  38   4   -526.62170381      0.42255286    92739.63      0.42255640    92740.41     11.4983
  39   4   -526.62167784      0.42257883    92745.33      0.42258237    92746.11     11.4991
  40   4   -526.61574912      0.42850755    94046.54      0.42851109    94047.31     11.6604
  41   4   -526.57479535      0.46946132   103034.85      0.46946486   103035.63     12.7748
  42   4   -526.56856260      0.47569407   104402.78      0.47569761   104403.56     12.9444
  43   4   -526.56855570      0.47570097   104404.30      0.47570451   104405.07     12.9446
  44   4   -526.56811105      0.47614562   104501.88      0.47614915   104502.66     12.9567
  45   4   -526.56598973      0.47826694   104967.46      0.47827048   104968.24     13.0144
  46   4   -526.56587808      0.47837859   104991.96      0.47838213   104992.74     13.0174
  47   4   -526.56162940      0.48262727   105924.44      0.48263081   105925.22     13.1331
  48   4   -526.56134274      0.48291393   105987.36      0.48291747   105988.13     13.1409
  49   4   -526.56041674      0.48383993   106190.59      0.48384347   106191.37     13.1661

--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.94653335     -0.00000343       -0.75      0.00000000        0.00      0.0000
   2   1   -529.52265582      0.42387411    93029.61      0.42387753    93030.36     11.5343
   3   1   -529.52025144      0.42627849    93557.31      0.42628192    93558.07     11.5997
   4   1   -529.51367521      0.43285472    95000.63      0.43285815    95001.38     11.7787
   5   1   -529.47122868      0.47530124   104316.57      0.47530467   104317.32     12.9337
   6   1   -529.47040238      0.47612755   104497.92      0.47613098   104498.67     12.9562
   7   1   -529.46955387      0.47697605   104684.14      0.47697948   104684.90     12.9793
   8   1   -529.46686445      0.47966547   105274.40      0.47966890   105275.15     13.0525
   9   1   -529.46511318      0.48141674   105658.76      0.48142017   105659.51     13.1001
  10   1   -529.46275832      0.48377161   106175.59      0.48377503   106176.35     13.1642
  11   1   -529.46215009      0.48437983   106309.08      0.48438326   106309.84     13.1807
  12   1   -529.45863751      0.48789241   107080.01      0.48789584   107080.76     13.2763
  13   1   -529.44978521      0.49674472   109022.86      0.49674814   109023.62     13.5172
 
  14   2   -529.52241473      0.42411520    93082.53      0.42411863    93083.28     11.5409
  15   2   -529.52009894      0.42643099    93590.78      0.42643442    93591.54     11.6039
  16   2   -529.51380483      0.43272510    94972.18      0.43272853    94972.93     11.7751
  17   2   -529.47634406      0.47018587   103193.87      0.47018929   103194.62     12.7945
  18   2   -529.47146653      0.47506340   104264.36      0.47506683   104265.12     12.9272
  19   2   -529.47058407      0.47594586   104458.04      0.47594928   104458.79     12.9512
  20   2   -529.46905826      0.47747167   104792.92      0.47747509   104793.67     12.9928
  21   2   -529.46545644      0.48107349   105583.43      0.48107691   105584.18     13.0908
  22   2   -529.46513622      0.48139370   105653.70      0.48139713   105654.46     13.0995
  23   2   -529.46309683      0.48343310   106101.30      0.48343652   106102.05     13.1550
  24   2   -529.46194755      0.48458237   106353.54      0.48458580   106354.29     13.1863
  25   2   -529.45713345      0.48939648   107410.11      0.48939990   107410.86     13.3172
 
  26   3   -529.52241467      0.42411525    93082.54      0.42411868    93083.29     11.5409
  27   3   -529.52009891      0.42643102    93590.79      0.42643444    93591.54     11.6039
  28   3   -529.51380481      0.43272511    94972.18      0.43272854    94972.94     11.7751
  29   3   -529.47634406      0.47018587   103193.87      0.47018929   103194.62     12.7945
  30   3   -529.47146653      0.47506340   104264.36      0.47506683   104265.12     12.9272
  31   3   -529.47058407      0.47594586   104458.04      0.47594928   104458.79     12.9512
  32   3   -529.46905826      0.47747167   104792.92      0.47747509   104793.67     12.9928
  33   3   -529.46545644      0.48107349   105583.43      0.48107692   105584.18     13.0908
  34   3   -529.46513623      0.48139370   105653.70      0.48139713   105654.46     13.0995
  35   3   -529.46309683      0.48343310   106101.30      0.48343652   106102.05     13.1550
  36   3   -529.46194755      0.48458238   106353.54      0.48458581   106354.29     13.1863
  37   3   -529.45713345      0.48939648   107410.11      0.48939991   107410.86     13.3172
 
  38   4   -529.52265582      0.42387411    93029.61      0.42387753    93030.36     11.5343
  39   4   -529.52231230      0.42421763    93105.01      0.42422105    93105.76     11.5436
  40   4   -529.51652505      0.43000488    94375.16      0.43000831    94375.91     11.7011
  41   4   -529.47633302      0.47019691   103196.29      0.47020033   103197.04     12.7948
  42   4   -529.47119466      0.47533527   104324.03      0.47533869   104324.78     12.9346
  43   4   -529.47038021      0.47614972   104502.78      0.47615315   104503.54     12.9568
  44   4   -529.46929084      0.47723909   104741.87      0.47724251   104742.62     12.9864
  45   4   -529.46533310      0.48119682   105610.49      0.48120025   105611.25     13.0941
  46   4   -529.46508825      0.48144168   105664.24      0.48144511   105664.99     13.1008
  47   4   -529.46309392      0.48343601   106101.94      0.48343943   106102.69     13.1551
  48   4   -529.46214796      0.48438197   106309.55      0.48438539   106310.31     13.1808
  49   4   -529.45742474      0.48910519   107346.18      0.48910861   107346.93     13.3093

--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -527.04426051     -0.00000354       -0.78      0.00000000        0.00      0.0000
   2   1   -526.62170426      0.42255271    92739.60      0.42255625    92740.38     11.4983
   3   1   -526.61942297      0.42483399    93240.28      0.42483753    93241.06     11.5604
   4   1   -526.61308980      0.43116717    94630.26      0.43117071    94631.03     11.7328
   5   1   -526.56856639      0.47569058   104402.01      0.47569412   104402.79     12.9443
   6   1   -526.56817957      0.47607740   104486.91      0.47608094   104487.69     12.9548
   7   1   -526.56814859      0.47610838   104493.71      0.47611192   104494.49     12.9557
   8   1   -526.56589631      0.47836065   104988.03      0.47836419   104988.80     13.0170
   9   1   -526.56586127      0.47839570   104995.72      0.47839924   104996.50     13.0179
  10   1   -526.56176419      0.48249278   105894.93      0.48249632   105895.70     13.1294
  11   1   -526.56139955      0.48285742   105974.95      0.48286096   105975.73     13.1393
  12   1   -526.56136559      0.48289137   105982.41      0.48289491   105983.18     13.1402
  13   1   -526.54960623      0.49465074   108563.29      0.49465428   108564.07     13.4602
 
  14   2   -526.62168477      0.42257220    92743.88      0.42257573    92744.65     11.4989
  15   2   -526.61939334      0.42486363    93246.79      0.42486717    93247.56     11.5612
  16   2   -526.61304153      0.43121544    94640.85      0.43121898    94641.63     11.7341
  17   2   -526.57479621      0.46946076   103034.73      0.46946430   103035.50     12.7748
  18   2   -526.56856580      0.47569116   104402.14      0.47569470   104402.92     12.9443
  19   2   -526.56851700      0.47573997   104412.85      0.47574350   104413.63     12.9456
  20   2   -526.56814301      0.47611396   104494.94      0.47611750   104495.71     12.9558
  21   2   -526.56602319      0.47823378   104960.18      0.47823732   104960.96     13.0135
  22   2   -526.56585480      0.47840217   104997.14      0.47840571   104997.92     13.0181
  23   2   -526.56159722      0.48265975   105931.57      0.48266329   105932.35     13.1339
  24   2   -526.56137550      0.48288147   105980.23      0.48288501   105981.01     13.1400
  25   2   -526.56042867      0.48382830   106188.04      0.48383184   106188.81     13.1657
 
  26   3   -526.62168481      0.42257216    92743.87      0.42257570    92744.65     11.4989
  27   3   -526.61939329      0.42486368    93246.80      0.42486722    93247.58     11.5612
  28   3   -526.61304154      0.43121543    94640.85      0.43121896    94641.62     11.7341
  29   3   -526.57479621      0.46946076   103034.73      0.46946429   103035.50     12.7748
  30   3   -526.56856583      0.47569114   104402.14      0.47569468   104402.91     12.9443
  31   3   -526.56851701      0.47573996   104412.85      0.47574350   104413.63     12.9456
  32   3   -526.56814298      0.47611399   104494.94      0.47611753   104495.72     12.9558
  33   3   -526.56602318      0.47823379   104960.18      0.47823732   104960.96     13.0135
  34   3   -526.56585481      0.47840216   104997.14      0.47840570   104997.91     13.0181
  35   3   -526.56159723      0.48265973   105931.57      0.48266327   105932.34     13.1339
  36   3   -526.56137549      0.48288148   105980.23      0.48288502   105981.01     13.1400
  37   3   -526.56042867      0.48382830   106188.04      0.48383184   106188.81     13.1657
 
  38   4   -526.62170426      0.42255271    92739.60      0.42255625    92740.38     11.4983
  39   4   -526.62167818      0.42257879    92745.32      0.42258233    92746.10     11.4990
  40   4   -526.61574952      0.42850745    94046.51      0.42851099    94047.29     11.6604
  41   4   -526.57479639      0.46946058   103034.69      0.46946412   103035.46     12.7748
  42   4   -526.56856377      0.47569320   104402.59      0.47569674   104403.37     12.9444
  43   4   -526.56855675      0.47570022   104404.13      0.47570376   104404.91     12.9446
  44   4   -526.56811195      0.47614502   104501.75      0.47614856   104502.53     12.9567
  45   4   -526.56599058      0.47826639   104967.34      0.47826993   104968.12     13.0144
  46   4   -526.56587931      0.47837766   104991.76      0.47838120   104992.54     13.0174
  47   4   -526.56163073      0.48262623   105924.21      0.48262977   105924.99     13.1330
  48   4   -526.56134358      0.48291338   105987.24      0.48291692   105988.01     13.1408
  49   4   -526.56041777      0.48383920   106190.43      0.48384274   106191.21     13.1660

--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.94650567     -0.00000341       -0.75      0.00000000        0.00      0.0000
   2   1   -529.52256655      0.42393571    93043.13      0.42393912    93043.88     11.5360
   3   1   -529.52015890      0.42634335    93571.55      0.42634676    93572.30     11.6015
   4   1   -529.51357551      0.43292674    95016.44      0.43293015    95017.19     11.7806
   5   1   -529.47124698      0.47525527   104306.48      0.47525868   104307.22     12.9324
   6   1   -529.47041660      0.47608566   104488.72      0.47608907   104489.47     12.9550
   7   1   -529.46956452      0.47693773   104675.73      0.47694115   104676.48     12.9782
   8   1   -529.46683929      0.47966297   105273.85      0.47966638   105274.60     13.0524
   9   1   -529.46510237      0.48139989   105655.06      0.48140330   105655.81     13.0996
  10   1   -529.46270578      0.48379647   106181.05      0.48379988   106181.80     13.1649
  11   1   -529.46202942      0.48447283   106329.50      0.48447625   106330.25     13.1833
  12   1   -529.45850603      0.48799622   107102.79      0.48799964   107103.54     13.2791
  13   1   -529.44976968      0.49673258   109020.20      0.49673599   109020.95     13.5169
 
  14   2   -529.52231754      0.42418472    93097.78      0.42418813    93098.53     11.5427
  15   2   -529.52000125      0.42650101    93606.15      0.42650442    93606.90     11.6058
  16   2   -529.51371363      0.43278862    94986.12      0.43279204    94986.87     11.7769
  17   2   -529.47633817      0.47016409   103189.09      0.47016750   103189.84     12.7939
  18   2   -529.47148508      0.47501717   104254.22      0.47502059   104254.97     12.9260
  19   2   -529.47059995      0.47590231   104448.48      0.47590572   104449.23     12.9501
  20   2   -529.46907249      0.47742977   104783.72      0.47743318   104784.47     12.9916
  21   2   -529.46538848      0.48111378   105592.27      0.48111719   105593.02     13.0919
  22   2   -529.46510523      0.48139703   105654.44      0.48140044   105655.18     13.0996
  23   2   -529.46304379      0.48345846   106106.87      0.48346188   106107.62     13.1557
  24   2   -529.46181766      0.48468460   106375.97      0.48468801   106376.72     13.1890
  25   2   -529.45697399      0.48952827   107439.04      0.48953168   107439.78     13.3208
 
  26   3   -529.52231754      0.42418471    93097.78      0.42418812    93098.53     11.5427
  27   3   -529.52000125      0.42650100    93606.15      0.42650442    93606.90     11.6058
  28   3   -529.51371363      0.43278862    94986.12      0.43279204    94986.87     11.7769
  29   3   -529.47633817      0.47016409   103189.09      0.47016750   103189.84     12.7939
  30   3   -529.47148508      0.47501717   104254.22      0.47502059   104254.97     12.9260
  31   3   -529.47059995      0.47590231   104448.48      0.47590572   104449.23     12.9501
  32   3   -529.46907249      0.47742977   104783.72      0.47743318   104784.47     12.9916
  33   3   -529.46538848      0.48111378   105592.27      0.48111719   105593.02     13.0919
  34   3   -529.46510523      0.48139703   105654.43      0.48140044   105655.18     13.0996
  35   3   -529.46304379      0.48345846   106106.87      0.48346188   106107.62     13.1557
  36   3   -529.46181766      0.48468459   106375.97      0.48468801   106376.72     13.1890
  37   3   -529.45697399      0.48952827   107439.04      0.48953168   107439.78     13.3208
 
  38   4   -529.52256655      0.42393571    93043.13      0.42393912    93043.88     11.5360
  39   4   -529.52221089      0.42429137    93121.19      0.42429478    93121.94     11.5456
  40   4   -529.51642859      0.43007367    94390.26      0.43007708    94391.01     11.7030
  41   4   -529.47632700      0.47017526   103191.54      0.47017867   103192.29     12.7942
  42   4   -529.47121304      0.47528921   104313.92      0.47529262   104314.67     12.9334
  43   4   -529.47039459      0.47610766   104493.55      0.47611107   104494.30     12.9556
  44   4   -529.46930239      0.47719987   104733.26      0.47720328   104734.01     12.9854
  45   4   -529.46523586      0.48126639   105625.76      0.48126980   105626.51     13.0960
  46   4   -529.46507737      0.48142488   105660.55      0.48142829   105661.30     13.1003
  47   4   -529.46304407      0.48345818   106106.81      0.48346160   106107.56     13.1557
  48   4   -529.46202756      0.48447469   106329.90      0.48447810   106330.65     13.1833
  49   4   -529.45726588      0.48923638   107374.97      0.48923979   107375.72     13.3129

--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -527.04426091     -0.00000354       -0.78      0.00000000        0.00      0.0000
   2   1   -526.62170483      0.42255254    92739.56      0.42255608    92740.34     11.4983
   3   1   -526.61942350      0.42483386    93240.26      0.42483740    93241.03     11.5604
   4   1   -526.61309026      0.43116711    94630.24      0.43117065    94631.02     11.7328
   5   1   -526.56856769      0.47568967   104401.82      0.47569321   104402.59     12.9443
   6   1   -526.56818099      0.47607638   104486.69      0.47607992   104487.46     12.9548
   7   1   -526.56814971      0.47610765   104493.55      0.47611119   104494.33     12.9556
   8   1   -526.56589785      0.47835952   104987.78      0.47836305   104988.55     13.0169
   9   1   -526.56586239      0.47839498   104995.56      0.47839852   104996.34     13.0179
  10   1   -526.56176563      0.48249174   105894.70      0.48249528   105895.47     13.1294
  11   1   -526.56140106      0.48285631   105974.71      0.48285985   105975.49     13.1393
  12   1   -526.56136665      0.48289072   105982.26      0.48289425   105983.04     13.1402
  13   1   -526.54960753      0.49464983   108563.09      0.49465337   108563.87     13.4602
 
  14   2   -526.62168524      0.42257213    92743.86      0.42257566    92744.64     11.4989
  15   2   -526.61939383      0.42486353    93246.77      0.42486707    93247.54     11.5612
  16   2   -526.61304207      0.43121529    94640.82      0.43121883    94641.59     11.7341
  17   2   -526.57479750      0.46945986   103034.53      0.46946340   103035.31     12.7747
  18   2   -526.56856722      0.47569015   104401.92      0.47569369   104402.70     12.9443
  19   2   -526.56851803      0.47573933   104412.71      0.47574287   104413.49     12.9456
  20   2   -526.56814436      0.47611301   104494.73      0.47611655   104495.50     12.9558
  21   2   -526.56602473      0.47823264   104959.93      0.47823618   104960.71     13.0135
  22   2   -526.56585596      0.47840141   104996.97      0.47840494   104997.75     13.0181
  23   2   -526.56159844      0.48265892   105931.39      0.48266246   105932.17     13.1339
  24   2   -526.56137694      0.48288043   105980.00      0.48288396   105980.78     13.1399
  25   2   -526.56043006      0.48382731   106187.82      0.48383085   106188.60     13.1657
 
  26   3   -526.62168528      0.42257209    92743.85      0.42257563    92744.63     11.4989
  27   3   -526.61939378      0.42486358    93246.78      0.42486712    93247.55     11.5612
  28   3   -526.61304209      0.43121528    94640.81      0.43121882    94641.59     11.7341
  29   3   -526.57479750      0.46945986   103034.53      0.46946340   103035.31     12.7747
  30   3   -526.56856724      0.47569012   104401.91      0.47569366   104402.69     12.9443
  31   3   -526.56851804      0.47573933   104412.71      0.47574287   104413.49     12.9456
  32   3   -526.56814432      0.47611304   104494.73      0.47611658   104495.51     12.9558
  33   3   -526.56602472      0.47823264   104959.93      0.47823618   104960.71     13.0135
  34   3   -526.56585597      0.47840140   104996.97      0.47840494   104997.75     13.0181
  35   3   -526.56159846      0.48265891   105931.39      0.48266245   105932.16     13.1339
  36   3   -526.56137693      0.48288043   105980.00      0.48288397   105980.78     13.1399
  37   3   -526.56043006      0.48382731   106187.82      0.48383085   106188.60     13.1657
 
  38   4   -526.62170483      0.42255254    92739.56      0.42255608    92740.34     11.4983
  39   4   -526.62167861      0.42257875    92745.32      0.42258229    92746.09     11.4990
  40   4   -526.61575002      0.42850735    94046.49      0.42851089    94047.27     11.6604
  41   4   -526.57479768      0.46945969   103034.49      0.46946323   103035.27     12.7747
  42   4   -526.56856523      0.47569214   104402.36      0.47569568   104403.13     12.9443
  43   4   -526.56855807      0.47569930   104403.93      0.47570284   104404.70     12.9445
  44   4   -526.56811307      0.47614430   104501.59      0.47614784   104502.37     12.9566
  45   4   -526.56599165      0.47826572   104967.19      0.47826926   104967.97     13.0144
  46   4   -526.56588084      0.47837652   104991.51      0.47838006   104992.29     13.0174
  47   4   -526.56163240      0.48262497   105923.94      0.48262851   105924.71     13.1330
  48   4   -526.56134464      0.48291273   105987.09      0.48291627   105987.87     13.1408
  49   4   -526.56041906      0.48383831   106190.23      0.48384185   106191.01     13.1660

--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.94646863     -0.00000340       -0.75      0.00000000        0.00      0.0000
   2   1   -529.52244991      0.42401531    93060.60      0.42401871    93061.35     11.5381
   3   1   -529.52003856      0.42642667    93589.84      0.42643007    93590.58     11.6038
   4   1   -529.51344697      0.43301826    95036.52      0.43302166    95037.27     11.7831
   5   1   -529.47127192      0.47519331   104292.88      0.47519670   104293.62     12.9308
   6   1   -529.47043741      0.47602781   104476.03      0.47603121   104476.77     12.9535
   7   1   -529.46958126      0.47688397   104663.93      0.47688737   104664.68     12.9768
   8   1   -529.46681154      0.47965369   105271.82      0.47965709   105272.56     13.0521
   9   1   -529.46509502      0.48137021   105648.55      0.48137361   105649.29     13.0988
  10   1   -529.46264087      0.48382436   106187.17      0.48382776   106187.92     13.1656
  11   1   -529.46187812      0.48458711   106354.58      0.48459051   106355.32     13.1864
  12   1   -529.45834536      0.48811987   107129.93      0.48812327   107130.67     13.2825
  13   1   -529.44975702      0.49670821   109014.85      0.49671161   109015.60     13.5162
 
  14   2   -529.52219144      0.42427379    93117.33      0.42427718    93118.08     11.5452
  15   2   -529.51987458      0.42659065    93625.82      0.42659404    93626.57     11.6082
  16   2   -529.51359522      0.43287001    95003.98      0.43287340    95004.73     11.7791
  17   2   -529.47633351      0.47013172   103181.98      0.47013511   103182.73     12.7930
  18   2   -529.47151011      0.47495511   104240.60      0.47495851   104241.34     12.9243
  19   2   -529.47062252      0.47584271   104435.40      0.47584611   104436.15     12.9484
  20   2   -529.46909349      0.47737174   104770.99      0.47737514   104771.73     12.9900
  21   2   -529.46533121      0.48113402   105596.71      0.48113742   105597.46     13.0924
  22   2   -529.46505717      0.48140806   105656.86      0.48141146   105657.60     13.0999
  23   2   -529.46297059      0.48349464   106114.81      0.48349803   106115.55     13.1567
  24   2   -529.46165590      0.48480932   106403.35      0.48481272   106404.09     13.1924
  25   2   -529.45677840      0.48968683   107473.84      0.48969023   107474.58     13.3251
 
  26   3   -529.52219145      0.42427378    93117.33      0.42427718    93118.08     11.5452
  27   3   -529.51987458      0.42659064    93625.82      0.42659404    93626.57     11.6082
  28   3   -529.51359522      0.43287001    95003.98      0.43287340    95004.73     11.7791
  29   3   -529.47633351      0.47013172   103181.98      0.47013511   103182.73     12.7930
  30   3   -529.47151011      0.47495511   104240.60      0.47495851   104241.34     12.9243
  31   3   -529.47062252      0.47584271   104435.40      0.47584611   104436.15     12.9484
  32   3   -529.46909349      0.47737174   104770.99      0.47737514   104771.73     12.9900
  33   3   -529.46533121      0.48113402   105596.71      0.48113742   105597.46     13.0924
  34   3   -529.46505717      0.48140806   105656.86      0.48141146   105657.60     13.0999
  35   3   -529.46297059      0.48349464   106114.81      0.48349803   106115.55     13.1567
  36   3   -529.46165591      0.48480932   106403.35      0.48481272   106404.09     13.1924
  37   3   -529.45677840      0.48968683   107473.84      0.48969022   107474.58     13.3251
 
  38   4   -529.52244991      0.42401531    93060.60      0.42401871    93061.35     11.5381
  39   4   -529.52207960      0.42438563    93141.88      0.42438903    93142.62     11.5482
  40   4   -529.51630322      0.43016201    94409.65      0.43016540    94410.39     11.7054
  41   4   -529.47632219      0.47014304   103184.47      0.47014644   103185.22     12.7933
  42   4   -529.47123796      0.47522727   104300.33      0.47523066   104301.07     12.9317
  43   4   -529.47041538      0.47604985   104480.86      0.47605324   104481.61     12.9541
  44   4   -529.46932031      0.47714492   104721.20      0.47714831   104721.95     12.9839
  45   4   -529.46512713      0.48133810   105641.50      0.48134149   105642.25     13.0980
  46   4   -529.46506981      0.48139542   105654.08      0.48139882   105654.83     13.0995
  47   4   -529.46297502      0.48349021   106113.84      0.48349361   106114.58     13.1565
  48   4   -529.46187654      0.48458868   106354.92      0.48459208   106355.67     13.1864
  49   4   -529.45707094      0.48939428   107409.63      0.48939768   107410.38     13.3172

 Cluster corrected energies            -2.90317525 (Davidson, relaxed reference)
 Cluster corrected energies            -2.90317530 (Davidson, relaxed reference)
 Cluster corrected energies            -2.90317536 (Davidson, relaxed reference)
 Cluster corrected energies            -2.90317540 (Davidson, relaxed reference)
 Cluster corrected energies            -2.90317545 (Davidson, relaxed reference)
 R=[3.42, 3.38, 3.33, 3.29, 3.25]
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -527.04426124     -0.00000354       -0.78      0.00000000        0.00      0.0000
   2   1   -526.62170541      0.42255229    92739.51      0.42255583    92740.29     11.4983
   3   1   -526.61942405      0.42483366    93240.21      0.42483719    93240.99     11.5604
   4   1   -526.61309074      0.43116697    94630.21      0.43117050    94630.99     11.7327
   5   1   -526.56856900      0.47568870   104401.60      0.47569224   104402.38     12.9442
   6   1   -526.56818241      0.47607530   104486.45      0.47607884   104487.23     12.9548
   7   1   -526.56815084      0.47610686   104493.38      0.47611040   104494.15     12.9556
   8   1   -526.56589939      0.47835832   104987.51      0.47836185   104988.29     13.0169
   9   1   -526.56586352      0.47839419   104995.39      0.47839773   104996.16     13.0179
  10   1   -526.56176707      0.48249063   105894.45      0.48249417   105895.23     13.1293
  11   1   -526.56140257      0.48285514   105974.45      0.48285867   105975.23     13.1393
  12   1   -526.56136771      0.48288999   105982.10      0.48289353   105982.88     13.1402
  13   1   -526.54960887      0.49464883   108562.87      0.49465237   108563.65     13.4602
 
  14   2   -526.62168573      0.42257198    92743.83      0.42257552    92744.61     11.4989
  15   2   -526.61939435      0.42486336    93246.73      0.42486690    93247.51     11.5612
  16   2   -526.61304264      0.43121507    94640.77      0.43121861    94641.54     11.7341
  17   2   -526.57479878      0.46945892   103034.32      0.46946246   103035.10     12.7747
  18   2   -526.56856864      0.47568907   104401.68      0.47569261   104402.46     12.9443
  19   2   -526.56851906      0.47573864   104412.56      0.47574218   104413.34     12.9456
  20   2   -526.56814571      0.47611200   104494.51      0.47611554   104495.28     12.9558
  21   2   -526.56602627      0.47823144   104959.67      0.47823498   104960.45     13.0134
  22   2   -526.56585712      0.47840058   104996.79      0.47840412   104997.57     13.0180
  23   2   -526.56159967      0.48265803   105931.19      0.48266157   105931.97     13.1339
  24   2   -526.56137838      0.48287932   105979.76      0.48288286   105980.54     13.1399
  25   2   -526.56043145      0.48382625   106187.59      0.48382979   106188.36     13.1657
 
  26   3   -526.62168576      0.42257194    92743.82      0.42257548    92744.60     11.4989
  27   3   -526.61939430      0.42486341    93246.74      0.42486695    93247.52     11.5612
  28   3   -526.61304265      0.43121505    94640.76      0.43121859    94641.54     11.7341
  29   3   -526.57479879      0.46945892   103034.32      0.46946246   103035.10     12.7747
  30   3   -526.56856866      0.47568904   104401.68      0.47569258   104402.45     12.9443
  31   3   -526.56851907      0.47573864   104412.56      0.47574218   104413.34     12.9456
  32   3   -526.56814567      0.47611203   104494.51      0.47611557   104495.29     12.9558
  33   3   -526.56602626      0.47823144   104959.67      0.47823498   104960.45     13.0134
  34   3   -526.56585713      0.47840058   104996.79      0.47840412   104997.57     13.0180
  35   3   -526.56159968      0.48265802   105931.19      0.48266156   105931.97     13.1339
  36   3   -526.56137838      0.48287933   105979.76      0.48288287   105980.54     13.1399
  37   3   -526.56043145      0.48382626   106187.59      0.48382979   106188.37     13.1657
 
  38   4   -526.62170541      0.42255229    92739.51      0.42255583    92740.29     11.4983
  39   4   -526.62167907      0.42257864    92745.29      0.42258218    92746.07     11.4990
  40   4   -526.61575054      0.42850717    94046.45      0.42851071    94047.23     11.6604
  41   4   -526.57479896      0.46945874   103034.28      0.46946228   103035.06     12.7747
  42   4   -526.56856668      0.47569102   104402.11      0.47569456   104402.89     12.9443
  43   4   -526.56855939      0.47569832   104403.71      0.47570186   104404.49     12.9445
  44   4   -526.56811419      0.47614352   104501.42      0.47614706   104502.20     12.9566
  45   4   -526.56599272      0.47826499   104967.03      0.47826853   104967.81     13.0143
  46   4   -526.56588238      0.47837533   104991.25      0.47837886   104992.02     13.0174
  47   4   -526.56163406      0.48262365   105923.65      0.48262719   105924.42     13.1330
  48   4   -526.56134570      0.48291201   105986.93      0.48291554   105987.71     13.1408
  49   4   -526.56042035      0.48383736   106190.03      0.48384090   106190.80     13.1660

--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.94642831     -0.00000338       -0.74      0.00000000        0.00      0.0000
   2   1   -529.52232729      0.42409763    93078.67      0.42410102    93079.41     11.5404
   3   1   -529.51991267      0.42651226    93608.62      0.42651564    93609.36     11.6061
   4   1   -529.51331382      0.43311110    95056.90      0.43311448    95057.64     11.7856
   5   1   -529.47129890      0.47512603   104278.11      0.47512941   104278.85     12.9289
   6   1   -529.47046138      0.47596355   104461.92      0.47596693   104462.67     12.9517
   7   1   -529.46960187      0.47682306   104650.56      0.47682644   104651.31     12.9751
   8   1   -529.46678784      0.47963708   105268.17      0.47964046   105268.91     13.0517
   9   1   -529.46509390      0.48133103   105639.95      0.48133441   105640.69     13.0978
  10   1   -529.46257699      0.48384794   106192.35      0.48385132   106193.09     13.1663
  11   1   -529.46172759      0.48469734   106378.77      0.48470072   106379.51     13.1894
  12   1   -529.45818957      0.48823535   107155.27      0.48823873   107156.02     13.2857
  13   1   -529.44975252      0.49667241   109006.99      0.49667579   109007.74     13.5152
 
  14   2   -529.52205997      0.42436496    93137.34      0.42436834    93138.08     11.5476
  15   2   -529.51974270      0.42668222    93645.92      0.42668560    93646.66     11.6107
  16   2   -529.51347167      0.43295325    95022.26      0.43295663    95023.00     11.7813
  17   2   -529.47633151      0.47009341   103173.58      0.47009679   103174.32     12.7920
  18   2   -529.47153707      0.47488786   104225.84      0.47489124   104226.58     12.9224
  19   2   -529.47064814      0.47577679   104420.93      0.47578017   104421.68     12.9466
  20   2   -529.46911806      0.47730686   104756.75      0.47731024   104757.49     12.9883
  21   2   -529.46530148      0.48112344   105594.39      0.48112682   105595.13     13.0921
  22   2   -529.46500169      0.48142323   105660.19      0.48142662   105660.93     13.1003
  23   2   -529.46288896      0.48353596   106123.88      0.48353934   106124.62     13.1578
